date_local,daily_avg,n_obs,n_sites
1992-07-28,0.037238,7,5
1992-07-29,0.028137,7,5
1992-07-30,0.03316642857142857,7,5
1992-07-31,0.02920014285714286,7,5
1992-08-01,0.03657742857142857,7,5
1992-08-02,0.03307142857142857,7,5
1992-08-03,0.02768442857142857,7,5
1992-08-04,0.029738,7,5
1992-08-05,0.03457142857142857,7,5
1992-08-06,0.021738,7,5
1992-08-07,0.03345228571428571,7,5
1992-08-08,0.031404857142857144,7,5
1992-08-09,0.03570828571428571,7,5
1992-08-10,0.024599857142857146,7,5
1992-08-11,0.02809542857142857,7,5
1992-08-12,0.011142714285714285,7,5
1992-08-13,0.026571428571428572,7,5
1992-08-14,0.02744442857142857,7,5
1992-08-15,0.025392857142857144,7,5
1992-08-16,0.02471742857142857,7,5
1992-08-17,0.01581657142857143,7,5
1992-08-18,0.025146714285714286,7,5
1992-08-19,0.026654999999999998,7,5
1992-08-20,0.027991142857142857,7,5
1992-08-21,0.03230342857142857,7,5
1992-08-22,0.02978557142857143,7,5
1992-08-23,0.029351142857142857,7,5
1992-08-24,0.011764142857142857,7,5
1992-08-25,0.01732442857142857,7,5
1992-08-26,0.021629,7,5
1992-08-27,0.023640428571428573,7,5
1992-08-28,0.028220142857142857,7,5
1992-08-29,0.020148714285714284,7,5
1992-08-30,0.017958428571428573,7,5
1992-08-31,0.016827285714285715,7,5
1992-09-01,0.021625,7,5
1992-09-02,0.019136857142857143,7,5
1992-09-03,0.019583285714285713,7,5
1992-09-04,0.027011999999999998,7,5
1992-09-05,0.033625,7,5
1992-09-06,0.025607,7,5
1992-09-07,0.02838085714285714,7,5
1992-09-08,0.021916714285714286,7,5
1992-09-09,0.020327428571428573,7,5
1992-09-10,0.024148857142857142,7,5
1992-09-11,0.019714285714285715,7,5
1992-09-12,0.02182142857142857,7,5
1992-09-13,0.025583285714285715,7,5
1992-09-14,0.02492857142857143,7,5
1992-09-15,0.017940428571428572,7,5
1992-09-16,0.016428428571428573,7,5
1992-09-17,0.027923,8,6
1992-09-18,0.0193815,8,6
1992-09-19,0.0169845,8,6
1992-09-20,0.02513025,8,6
1992-09-21,0.020239625,8,6
1992-09-22,0.02523425,8,6
1992-09-23,0.027317624999999998,8,6
1992-09-24,0.023572875,8,6
1992-09-25,0.026729125,8,6
1992-09-26,0.024536375,8,6
1992-09-27,0.023875,8,6
1992-09-28,0.0201615,8,6
1992-09-29,0.022687625,8,6
1992-09-30,0.02601477777777778,9,7
1992-10-01,0.02845377777777778,9,7
1992-10-02,0.02823088888888889,9,7
1992-10-03,0.029713,9,7
1992-10-04,0.026504666666666666,9,7
1992-10-05,0.018611111111111113,9,7
1992-10-06,0.016652666666666666,9,7
1992-10-07,0.017129444444444444,9,7
1992-10-08,0.021597444444444443,9,7
1992-10-09,0.01703688888888889,9,7
1992-10-10,0.02039811111111111,9,7
1992-10-11,0.018972222222222224,9,7
1992-10-12,0.012759222222222222,9,7
1992-10-13,0.015389555555555556,9,7
1992-10-14,0.010694222222222223,9,7
1992-10-15,0.016782333333333333,9,7
1992-10-16,0.007340666666666666,9,7
1992-10-17,0.018578666666666667,9,7
1992-10-18,0.015727,9,7
1992-10-19,0.016499333333333335,9,7
1992-10-20,0.01832411111111111,9,7
1992-10-21,0.018796333333333335,9,7
1992-10-22,0.014342444444444444,9,7
1992-10-23,0.015379444444444446,9,7
1992-10-24,0.020476888888888888,9,7
1992-10-25,0.01969911111111111,9,7
1992-10-26,0.013534888888888888,9,7
1992-10-27,0.018588,9,7
1992-10-28,0.013796333333333334,9,7
1992-10-29,0.0028640000000000002,9,7
1992-10-30,0.003060111111111111,9,7
1992-10-31,0.01000011111111111,9,7
1992-11-01,0.023041666666666665,9,7
1992-11-02,0.01664811111111111,9,7
1992-11-03,0.008402777777777778,9,7
1992-11-04,0.010041777777777778,9,7
1992-11-05,0.008509333333333334,9,7
1992-11-06,0.013430666666666667,9,7
1992-11-07,0.013222222222222222,9,7
1992-11-08,0.019083555555555555,9,7
1992-11-09,0.017967666666666667,9,7
1992-11-10,0.016263777777777776,9,7
1992-11-11,0.011088,9,7
1992-11-12,0.009847222222222222,9,7
1992-11-13,0.010740888888888888,9,7
1992-11-14,0.012194555555555556,9,7
1992-11-15,0.013376555555555555,9,7
1992-11-16,0.005935222222222222,9,7
1992-11-17,0.0061066666666666665,9,7
1992-11-18,0.009564777777777778,9,7
1992-11-19,0.008527777777777778,9,7
1992-11-20,0.007870444444444444,9,7
1992-11-21,0.011745444444444444,9,7
1992-11-22,0.00938888888888889,9,7
1992-11-23,0.012099222222222223,9,7
1992-11-24,0.010665222222222222,9,7
1992-11-25,0.011694444444444445,9,7
1992-11-26,0.019481555555555554,9,7
1992-11-27,0.014884333333333333,9,7
1992-11-28,0.021347222222222222,9,7
1992-11-29,0.01981488888888889,9,7
1992-11-30,0.02240277777777778,9,7
1992-12-01,0.018129666666666665,9,7
1992-12-02,0.010625,9,7
1992-12-03,0.01693977777777778,9,7
1992-12-04,0.011995444444444444,9,7
1992-12-05,0.006495333333333333,9,7
1992-12-06,0.011384222222222223,9,7
1992-12-07,0.010282333333333334,9,7
1992-12-08,0.010662,9,7
1992-12-09,0.018009333333333332,9,7
1992-12-10,0.008338,9,7
1992-12-11,0.006900555555555556,9,7
1992-12-12,0.016106555555555555,9,7
1992-12-13,0.019870444444444444,9,7
1992-12-14,0.011504555555555556,9,7
1992-12-15,0.015393444444444444,9,7
1992-12-16,0.01227575,8,7
1992-12-17,0.011885375,8,7
1992-12-18,0.010697875,8,7
1992-12-19,0.013593875,8,7
1992-12-20,0.0192345,8,7
1992-12-21,0.013406125,8,7
1992-12-22,0.023452875,8,7
1992-12-23,0.012291625,8,7
1992-12-24,0.0203855,8,7
1992-12-25,0.01986975,8,7
1992-12-26,0.017317625,8,7
1992-12-27,0.01527075,8,7
1992-12-28,0.009948125,8,7
1992-12-29,0.0108595,8,7
1992-12-30,0.00966125,8,7
1992-12-31,0.009319000000000001,8,7
1993-01-01,0.008509222222222222,9,7
1993-01-02,0.018930555555555555,9,7
